model	branch_length	nsites	sample	rule	replicates	refined_fraction	legacy_fraction	refined_minus_legacy	paired_bootstrap_ci_low	paired_bootstrap_ci_high	refined_only	legacy_only	agreement	mean_delta_z	mean_delta_z_ci_low	mean_delta_z_ci_high	median_delta_z	delta_z_q10	delta_z_q90	mean_delta_decision_margin	mean_delta_decision_margin_ci_low	mean_delta_decision_margin_ci_high	median_delta_decision_margin
+I+R4	50.0	500	alternative	calibrated	20000	0.05955	0.0546	0.004949999999999996	0.00105	0.00865	769	670	0.92805	-3.730602168356204	-3.7416640666416643	-3.7195402700707434	-3.744248152790389	-4.7482690561512335	-2.6919133818431007	-0.14088413231173877	-0.1519460305971991	-0.12982223402627843	-0.15453011674592432
+I+R4	50.0	1000	null_heldout	nominal	10000	0.0513	0.9999	-0.9486	-0.9527	-0.9444	0	9486	0.0514	-5.3606612768091075	-5.376348371859885	-5.34497418175833	-5.378106347491703	-6.378750489371556	-4.333131760417206	-5.360661276809106	-5.3763483718598835	-5.344974181758328	-5.378106347491702
+I+R4	50.0	1000	alternative	nominal	20000	0.07035	1.0	-0.92965	-0.9331	-0.9262	0	18593	0.07035	-5.287311453651442	-5.2982415875143705	-5.276381319788513	-5.295466724183736	-6.295200812808297	-4.275915520989717	-5.287311453651442	-5.2982415875143705	-5.276381319788513	-5.295466724183736
+I+R4	50.0	1000	null_heldout	calibrated	10000	0.0492	0.0548	-0.005600000000000001	-0.0106	-0.0006	312	368	0.932	-5.3606612768091075	-5.376348371859885	-5.34497418175833	-5.378106347491703	-6.378750489371556	-4.333131760417206	-0.18769499407279042	-0.20338208912356853	-0.1720078990220123	-0.20514006475538604
+I+R4	50.0	1000	alternative	calibrated	20000	0.06755	0.06015	0.007399999999999997	0.0035	0.0114	868	720	0.9206	-5.287311453651442	-5.2982415875143705	-5.276381319788513	-5.295466724183736	-6.295200812808297	-4.275915520989717	-0.11434517091512594	-0.12527530477805496	-0.10341503705219693	-0.12250044144742
+I+R4	50.0	5000	null_heldout	nominal	10000	0.0468	1.0	-0.9532	-0.9572	-0.9489	0	9532	0.0468	-12.00104018655239	-12.01663805939614	-11.985442313708639	-11.998128638516599	-13.02349420351098	-10.981516316373368	-12.00104018655239	-12.01663805939614	-11.985442313708639	-11.998128638516599
+I+R4	50.0	5000	alternative	nominal	20000	0.09985	1.0	-0.90015	-0.90430125	-0.89615	0	18003	0.09985	-11.861116684728472	-11.872127014277716	-11.850106355179229	-11.864505195120268	-12.881784955557935	-10.848779793686814	-11.861116684728474	-11.872127014277718	-11.85010635517923	-11.864505195120268
+I+R4	50.0	5000	null_heldout	calibrated	10000	0.0485	0.0478	0.0006999999999999992	-0.0043	0.005502500000000009	324	317	0.9359	-12.00104018655239	-12.01663805939614	-11.985442313708639	-11.998128638516599	-13.02349420351098	-10.981516316373368	-0.14260102487975487	-0.1581988977235058	-0.12700315203600396	-0.13968947684396404
+I+R4	50.0	5000	alternative	calibrated	20000	0.10325	0.0825	0.02074999999999999	0.0161	0.025101250000000006	1272	857	0.89355	-11.861116684728472	-11.872127014277716	-11.850106355179229	-11.864505195120268	-12.881784955557935	-10.848779793686814	-0.0026775230558380926	-0.013687852605081373	0.008332806493405188	-0.00606603344763279
+I+R4	50.0	10000	null_heldout	nominal	10000	0.0492	1.0	-0.9508	-0.9551	-0.9465	0	9508	0.0492	-16.97192781355367	-16.987262722064806	-16.956592905042534	-16.972925935545092	-17.98378733147071	-15.9758518036868	-16.97192781355367	-16.987262722064806	-16.956592905042534	-16.972925935545092
+I+R4	50.0	10000	alternative	nominal	20000	0.12715	1.0	-0.87285	-0.8774	-0.86824875	0	17457	0.12715	-16.774378046614796	-16.78536930113406	-16.76338679209553	-16.77931681368875	-17.791591947781118	-15.750151610731118	-16.774378046614792	-16.785369301134057	-16.763386792095528	-16.77931681368875
+I+R4	50.0	10000	null_heldout	calibrated	10000	0.0488	0.0499	-0.0010999999999999968	-0.006	0.0039	302	313	0.9385	-16.97192781355367	-16.987262722064806	-16.956592905042534	-16.972925935545092	-17.98378733147071	-15.9758518036868	-0.13394646959851392	-0.14928137810964934	-0.11861156108737851	-0.13494459158993877
+I+R4	50.0	10000	alternative	calibrated	20000	0.12655	0.0901	0.036449999999999996	0.0317	0.04115125	1571	842	0.87935	-16.774378046614796	-16.78536930113406	-16.76338679209553	-16.77931681368875	-17.791591947781118	-15.750151610731118	0.06360329734035879	0.05261204282109213	0.07459455185962545	0.0586645302664035
+I+R4	60.0	100	null_heldout	nominal	10000	0.0486	0.5114	-0.4628	-0.4727	-0.4525	42	4670	0.5288	-1.650886206288208	-1.6677299804517427	-1.6340424321246731	-1.6843648589416662	-2.720718813320298	-0.5192758586775837	-1.650886206288208	-1.6677299804517427	-1.6340424321246731	-1.6843648589416662
+I+R4	60.0	100	alternative	nominal	20000	0.0569	0.52265	-0.46574999999999994	-0.47285	-0.45855	81	9396	0.52615	-1.63570673957006	-1.647670461383434	-1.6237430177566858	-1.662135377621809	-2.72252534773281	-0.5107363572902478	-1.63570673957006	-1.647670461383434	-1.6237430177566858	-1.662135377621809
+I+R4	60.0	100	null_heldout	calibrated	10000	0.044	0.0466	-0.002600000000000005	-0.0076	0.002202500000000009	299	325	0.9376	-1.650886206288208	-1.6677299804517427	-1.6340424321246731	-1.6843648589416662	-2.720718813320298	-0.5192758586775837	-0.19252643858471388	-0.2093702127482486	-0.17568266442117916	-0.2260050912381717
+I+R4	60.0	100	alternative	calibrated	20000	0.05105	0.0515	-0.000449999999999999	-0.0042	0.00315	693	702	0.93025	-1.63570673957006	-1.647670461383434	-1.6237430177566858	-1.662135377621809	-2.72252534773281	-0.5107363572902478	-0.17734697186656576	-0.18931069367993994	-0.16538325005319157	-0.20377560991831478
+I+R4	60.0	500	null_heldout	nominal	10000	0.0571	0.9882	-0.9310999999999999	-0.936	-0.9262	0	9311	0.0689	-3.774732756374914	-3.791548080389836	-3.757917432359992	-3.7857102306678696	-4.869938337097592	-2.6681159673910764	-3.774732756374913	-3.791548080389835	-3.7579174323599913	-3.7857102306678696
+I+R4	60.0	500	alternative	nominal	20000	0.0568	0.98895	-0.93215	-0.93555	-0.92865	0	18643	0.06785	-3.7519672865620195	-3.7636512435874128	-3.7402833295366262	-3.766630092040735	-4.82036813113106	-2.6637811424164	-3.7519672865620195	-3.7636512435874128	-3.7402833295366262	-3.7666300920407347
+I+R4	60.0	500	null_heldout	calibrated	10000	0.0569	0.0574	-0.0005000000000000004	-0.0061	0.0048	359	364	0.9277	-3.774732756374914	-3.791548080389836	-3.757917432359992	-3.7857102306678696	-4.869938337097592	-2.6681159673910764	-0.16307707204681168	-0.1798923960617334	-0.14626174803188996	-0.17405454633976802
+I+R4	60.0	500	alternative	calibrated	20000	0.05665	0.054	0.0026499999999999996	-0.00115	0.006301250000000005	753	700	0.92735	-3.7519672865620195	-3.7636512435874128	-3.7402833295366262	-3.766630092040735	-4.82036813113106	-2.6637811424164	-0.1403116022339177	-0.151995559259311	-0.1286276452085244	-0.15497440771263316
+I+R4	60.0	1000	null_heldout	nominal	10000	0.052	1.0	-0.948	-0.9523	-0.9437	0	9480	0.052	-5.341694658437705	-5.358413015502593	-5.324976301372817	-5.355338592720137	-6.424835503467889	-4.250662660615502	-5.341694658437705	-5.358413015502593	-5.324976301372817	-5.355338592720136
+I+R4	60.0	1000	alternative	nominal	20000	0.05515	1.0	-0.94485	-0.94805	-0.9417	0	18897	0.05515	-5.328238527002773	-5.340021644212237	-5.316455409793309	-5.336810486437226	-6.409558277117228	-4.236004172055865	-5.328238527002772	-5.340021644212236	-5.316455409793308	-5.336810486437226
+I+R4	60.0	1000	null_heldout	calibrated	10000	0.0503	0.0484	0.001899999999999999	-0.0031	0.0068	340	321	0.9339	-5.341694658437705	-5.358413015502593	-5.324976301372817	-5.355338592720137	-6.424835503467889	-4.250662660615502	-0.13149228372914235	-0.14821064079403	-0.11477392666425466	-0.1451362180115745
+I+R4	60.0	1000	alternative	calibrated	20000	0.05395	0.04885	0.0051	0.00145	0.008851250000000005	750	648	0.9301	-5.328238527002773	-5.340021644212237	-5.316455409793309	-5.336810486437226	-6.409558277117228	-4.236004172055865	-0.11803615229421098	-0.12981926950367503	-0.10625303508474693	-0.12660811172866504
+I+R4	60.0	5000	null_heldout	nominal	10000	0.0494	1.0	-0.9506	-0.9548	-0.9465	0	9506	0.0494	-11.994181646915683	-12.010771175383066	-11.9775921184483	-11.99336967793341	-13.072843391078125	-10.91665094102444	-11.994181646915683	-12.010771175383066	-11.9775921184483	-11.993369677933412
+I+R4	60.0	5000	alternative	nominal	20000	0.0663	1.0	-0.9337	-0.9372	-0.93015	0	18674	0.0663	-11.927758189256078	-11.939435891607495	-11.916080486904661	-11.934462016782792	-13.003474784438257	-10.83869230547567	-11.927758189256078	-11.939435891607495	-11.916080486904661	-11.934462016782792
+I+R4	60.0	5000	null_heldout	calibrated	10000	0.0491	0.0509	-0.001800000000000003	-0.0069	0.0034	335	353	0.9312	-11.994181646915683	-12.010771175383066	-11.9775921184483	-11.99336967793341	-13.072843391078125	-10.91665094102444	-0.1513670310595382	-0.16795655952692204	-0.13477750259215435	-0.15055506207726665
+I+R4	60.0	5000	alternative	calibrated	20000	0.0658	0.0596	0.006199999999999997	0.0021987500000000006	0.0102	883	759	0.9179	-11.927758189256078	-11.939435891607495	-11.916080486904661	-11.934462016782792	-13.003474784438257	-10.83869230547567	-0.08494357339993537	-0.09662127575135177	-0.07326587104851898	-0.09164740092664836
+I+R4	60.0	10000	null_heldout	nominal	10000	0.0519	1.0	-0.9480999999999999	-0.9525	-0.9436	0	9481	0.0519	-16.940313832600477	-16.956844582007037	-16.923783083193918	-16.94091766084397	-18.024616523065987	-15.853623795524516	-16.940313832600477	-16.956844582007037	-16.923783083193918	-16.94091766084397
+I+R4	60.0	10000	alternative	nominal	20000	0.0738	1.0	-0.9262	-0.92985	-0.92264875	0	18524	0.0738	-16.879831380124312	-16.89152831431729	-16.868134445931332	-16.8761718262844	-17.964527861629374	-15.795056183807816	-16.87983138012431	-16.891528314317288	-16.86813444593133	-16.876171826284395
+I+R4	60.0	10000	null_heldout	calibrated	10000	0.0539	0.054	-9.999999999999593e-05	-0.0052	0.005	342	343	0.9315	-16.940313832600477	-16.956844582007037	-16.923783083193918	-16.94091766084397	-18.024616523065987	-15.853623795524516	-0.13120578084952844	-0.14773653025608804	-0.11467503144296884	-0.1318096090930183
+I+R4	60.0	10000	alternative	calibrated	20000	0.07625	0.07135	0.004900000000000002	0.0008	0.00905	964	866	0.9085	-16.879831380124312	-16.89152831431729	-16.868134445931332	-16.8761718262844	-17.964527861629374	-15.795056183807816	-0.07072332837335828	-0.08242026256633725	-0.0590263941803793	-0.06706377453344459
+I+R4	75.0	100	null_heldout	nominal	10000	0.0559	0.5058	-0.4499	-0.4601025	-0.4401	49	4548	0.5403	-1.633386021091507	-1.6511381333310742	-1.6156339088519398	-1.6736024961110494	-2.769669830951515	-0.44783138401154937	-1.633386021091507	-1.6511381333310742	-1.6156339088519398	-1.6736024961110494
+I+R4	75.0	100	alternative	nominal	20000	0.05655	0.50895	-0.4524	-0.4595	-0.44535	121	9169	0.5355	-1.6370899862322248	-1.6496779600736031	-1.6245020123908465	-1.6662233360641419	-2.7804141989653695	-0.469095424411477	-1.6370899862322248	-1.6496779600736031	-1.6245020123908465	-1.6662233360641419
+I+R4	75.0	100	null_heldout	calibrated	10000	0.0536	0.0448	0.008800000000000002	0.0036	0.0139	390	302	0.9308	-1.633386021091507	-1.6511381333310742	-1.6156339088519398	-1.6736024961110494	-2.769669830951515	-0.44783138401154937	-0.1296134162728883	-0.14736552851245555	-0.11186130403332105	-0.16982989129243053
+I+R4	75.0	100	alternative	calibrated	20000	0.0538	0.0469	0.006900000000000003	0.00315	0.010401250000000004	774	636	0.9295	-1.6370899862322248	-1.6496779600736031	-1.6245020123908465	-1.6662233360641419	-2.7804141989653695	-0.469095424411477	-0.13331738141360588	-0.14590535525498427	-0.1207294075722275	-0.162450731245523
+I+R4	75.0	500	null_heldout	nominal	10000	0.0502	0.9871	-0.9369	-0.9415	-0.9319	0	9369	0.0631	-3.7865398940310375	-3.804120715540796	-3.768959072521279	-3.7929369778021025	-4.938942074560269	-2.636416219540353	-3.7865398940310375	-3.804120715540796	-3.768959072521279	-3.792936977802102
+I+R4	75.0	500	alternative	nominal	20000	0.05355	0.988	-0.93445	-0.9379	-0.93095	0	18689	0.06555	-3.766286799910257	-3.7786496584720517	-3.7539239413484626	-3.7815797087918734	-4.906141128672279	-2.611616121707502	-3.766286799910257	-3.7786496584720517	-3.7539239413484626	-3.7815797087918734
+I+R4	75.0	500	null_heldout	calibrated	10000	0.0496	0.0538	-0.004200000000000002	-0.0096	0.001	342	384	0.9274	-3.7865398940310375	-3.804120715540796	-3.768959072521279	-3.7929369778021025	-4.938942074560269	-2.636416219540353	-0.19559693914152243	-0.21317776065128088	-0.17801611763176398	-0.20199402291258783
+I+R4	75.0	500	alternative	calibrated	20000	0.0531	0.05415	-0.0010499999999999954	-0.00485	0.00275	752	773	0.92375	-3.766286799910257	-3.7786496584720517	-3.7539239413484626	-3.7815797087918734	-4.906141128672279	-2.611616121707502	-0.17534384502074202	-0.18770670358253674	-0.1629809864589473	-0.1906367539023588
+I+R4	75.0	1000	null_heldout	nominal	10000	0.0505	0.9998	-0.9493	-0.9535	-0.9450975	0	9493	0.0507	-5.348794192825252	-5.366524947611516	-5.331063438038987	-5.355596317149644	-6.502279176166198	-4.1723063789368835	-5.348794192825252	-5.366524947611516	-5.331063438038987	-5.355596317149643
+I+R4	75.0	1000	alternative	nominal	20000	0.05365	1.0	-0.94635	-0.94935	-0.94315	0	18927	0.05365	-5.34037888613603	-5.35263719096231	-5.32812058130975	-5.34802395195162	-6.475240223823394	-4.209841816514123	-5.34037888613603	-5.35263719096231	-5.32812058130975	-5.348023951951619
+I+R4	75.0	1000	null_heldout	calibrated	10000	0.0452	0.0498	-0.0046	-0.0099025	0.0006	327	373	0.93	-5.348794192825252	-5.366524947611516	-5.331063438038987	-5.355596317149644	-6.502279176166198	-4.1723063789368835	-0.19852709544517275	-0.21625785023143781	-0.18079634065890768	-0.20532921976956464
+I+R4	75.0	1000	alternative	calibrated	20000	0.0475	0.05285	-0.005350000000000001	-0.00895125	-0.00165	647	754	0.92995	-5.34037888613603	-5.35263719096231	-5.32812058130975	-5.34802395195162	-6.475240223823394	-4.209841816514123	-0.19011178875595156	-0.20237009358223162	-0.17785348392967149	-0.19775685457154157
+I+R4	75.0	5000	null_heldout	nominal	10000	0.0488	1.0	-0.9512	-0.9554	-0.947	0	9512	0.0488	-12.002315659476904	-12.019700074939418	-11.98493124401439	-11.998139866007177	-13.1453432728454	-10.87126451337321	-12.002315659476904	-12.019700074939418	-11.98493124401439	-11.998139866007177
+I+R4	75.0	5000	alternative	nominal	20000	0.051	1.0	-0.949	-0.952	-0.94595	0	18980	0.051	-11.983947718065753	-11.996275872789997	-11.971619563341509	-11.984187575288448	-13.125100605227178	-10.84223856877209	-11.983947718065753	-11.996275872789997	-11.971619563341509	-11.984187575288452
+I+R4	75.0	5000	null_heldout	calibrated	10000	0.0487	0.0481	0.0006000000000000033	-0.0044	0.0053	326	320	0.9354	-12.002315659476904	-12.019700074939418	-11.98493124401439	-11.998139866007177	-13.1453432728454	-10.87126451337321	-0.16655279712031773	-0.18393721258283188	-0.14916838165780358	-0.16237700365059027
+I+R4	75.0	5000	alternative	calibrated	20000	0.0508	0.05555	-0.004750000000000004	-0.0085	-0.0011	687	782	0.92655	-11.983947718065753	-11.996275872789997	-11.971619563341509	-11.984187575288448	-13.125100605227178	-10.84223856877209	-0.14818485570916473	-0.16051301043340854	-0.13585670098492092	-0.1484247129318632
+I+R4	75.0	10000	null_heldout	nominal	10000	0.0522	1.0	-0.9478	-0.952	-0.9434	0	9478	0.0522	-16.959694665190405	-16.977281118818112	-16.942108211562697	-16.9636136388233	-18.115768036137748	-15.800568378376132	-16.959694665190405	-16.977281118818112	-16.942108211562697	-16.963613638823297
+I+R4	75.0	10000	alternative	nominal	20000	0.0568	1.0	-0.9432	-0.9465	-0.94	0	18864	0.0568	-16.943284086479814	-16.955659168957443	-16.930909004002185	-16.949771783023998	-18.08154525327887	-15.800936332302419	-16.943284086479814	-16.955659168957443	-16.930909004002185	-16.949771783023998
+I+R4	75.0	10000	null_heldout	calibrated	10000	0.0519	0.0507	0.0011999999999999997	-0.0043	0.0066	377	365	0.9258	-16.959694665190405	-16.977281118818112	-16.942108211562697	-16.9636136388233	-18.115768036137748	-15.800568378376132	-0.12704163942519073	-0.14462809305289914	-0.10945518579748231	-0.13096061305808604
+I+R4	75.0	10000	alternative	calibrated	20000	0.0565	0.0546	0.001899999999999999	-0.00195	0.0058	794	756	0.9225	-16.943284086479814	-16.955659168957443	-16.930909004002185	-16.949771783023998	-18.08154525327887	-15.800936332302419	-0.11063106071459874	-0.12300614319222736	-0.09825597823697013	-0.11711875725878329
+I+R4	100.0	100	null_heldout	nominal	10000	0.0523	0.5061	-0.4538	-0.46400250000000004	-0.444	60	4598	0.5342	-1.6478419820833878	-1.6661566462660207	-1.629527317900755	-1.6757819993206118	-2.819109114859931	-0.44143478557541965	-1.6478419820833878	-1.6661566462660207	-1.629527317900755	-1.6757819993206118
+I+R4	100.0	100	alternative	nominal	20000	0.05375	0.511	-0.45725	-0.464	-0.45025	105	9250	0.53225	-1.6311931663795483	-1.6441302250652667	-1.6182561076938298	-1.6544860277288167	-2.802524966316069	-0.4149603993864558	-1.6311931663795483	-1.6441302250652667	-1.6182561076938298	-1.6544860277288167
+I+R4	100.0	100	null_heldout	calibrated	10000	0.0487	0.0502	-0.0015000000000000013	-0.0067	0.0038	364	379	0.9257	-1.6478419820833878	-1.6661566462660207	-1.629527317900755	-1.6757819993206118	-2.819109114859931	-0.44143478557541965	-0.19306851447507378	-0.21138317865770673	-0.17475385029244084	-0.2210085317122974
+I+R4	100.0	100	alternative	calibrated	20000	0.05035	0.0523	-0.0019500000000000003	-0.0058	0.0018512500000000046	719	758	0.92615	-1.6311931663795483	-1.6441302250652667	-1.6182561076938298	-1.6544860277288167	-2.802524966316069	-0.4149603993864558	-0.17641969877123398	-0.18935675745695252	-0.16348264008551544	-0.1997125601205023
+I+R4	100.0	500	null_heldout	nominal	10000	0.0511	0.9855	-0.9344	-0.9392	-0.9294	0	9344	0.0656	-3.788067429769246	-3.806168460782611	-3.7699663987558805	-3.807635472489595	-4.965543969233958	-2.585607296141619	-3.788067429769246	-3.806168460782611	-3.7699663987558805	-3.807635472489595
+I+R4	100.0	500	alternative	nominal	20000	0.0516	0.98695	-0.93535	-0.9388	-0.93205	0	18707	0.06465	-3.7738424409283327	-3.786698477414491	-3.7609864044421744	-3.7953082874746653	-4.9476698660285425	-2.5815525846913574	-3.7738424409283327	-3.786698477414491	-3.7609864044421744	-3.795308287474665
+I+R4	100.0	500	null_heldout	calibrated	10000	0.051	0.0498	0.0011999999999999997	-0.004	0.0067	374	362	0.9264	-3.788067429769246	-3.806168460782611	-3.7699663987558805	-3.807635472489595	-4.965543969233958	-2.585607296141619	-0.16898357893832175	-0.1870846099516871	-0.1508825479249564	-0.18855162165867112
+I+R4	100.0	500	alternative	calibrated	20000	0.0516	0.05335	-0.0017500000000000016	-0.0056	0.00205	740	775	0.92425	-3.7738424409283327	-3.786698477414491	-3.7609864044421744	-3.7953082874746653	-4.9476698660285425	-2.5815525846913574	-0.15475859009740817	-0.16761462658356646	-0.14190255361124987	-0.1762244366437411
+I+R4	100.0	1000	null_heldout	nominal	10000	0.0499	1.0	-0.9501	-0.9543	-0.9459	0	9501	0.0499	-5.357571188246594	-5.375915387220623	-5.339226989272566	-5.362872570379196	-6.567384522354878	-4.15370432990353	-5.3575711882465935	-5.375915387220622	-5.339226989272565	-5.362872570379196
